Event,Edition,Date/time
CTWC,2019,21/10/2019 21:30:00
CTWC,2019,21/10/2019 22:10:00
CTWC,2019,21/10/2019 22:10:00
CTWC,2019,21/10/2019 23:00:00
CTM Challengers,Oct-19,23/10/2019 01:00:00
CT League,Season 1,23/10/2019 21:25:00
CTM Challengers,Oct-19,24/10/2019 00:00:00
CTM Challengers,Oct-19,24/10/2019 20:00:00
CT Gauntlet,Season 2,24/10/2019 23:30:00
CT Gauntlet,Season 2,24/10/2019 23:45:00
CT Gauntlet,Season 2,25/10/2019 00:03:00
CT Gauntlet,Season 2,25/10/2019 00:25:00
CT Gauntlet,Season 2,25/10/2019 00:50:00
CT Gauntlet,Season 2,25/10/2019 01:05:00
CTM Community,Oct-19,25/10/2019 04:00:00
CTM Community,Oct-19,25/10/2019 04:30:00
CTM Community,Oct-19,25/10/2019 05:00:00
CTM Community,Oct-19,25/10/2019 21:00:00
CT League,Season 1,26/10/2019 02:30:00
CTM Community,Oct-19,26/10/2019 03:00:00
CTM Community,Oct-19,26/10/2019 03:30:00
CT League,Season 2,26/10/2019 15:10:00
CT League,Season 2,26/10/2019 15:30:00
CT League,Season 2,26/10/2019 15:50:00
CT League,Season 2,26/10/2019 16:10:00
CT League,Season 2,26/10/2019 16:25:00
CT League,Season 2,26/10/2019 16:55:00
CTM Challengers,Oct-19,26/10/2019 18:00:00
CT League,Season 2,26/10/2019 19:00:00
CT League,Season 2,26/10/2019 19:30:00
CT League,Season 2,26/10/2019 19:50:00
CT League,Season 2,26/10/2019 20:10:00
CT League,Season 2,26/10/2019 21:00:00
CT League,Season 2,26/10/2019 21:30:00
CT League,Season 2,26/10/2019 23:00:00
CT League,Season 2,26/10/2019 23:20:00
CT League,Season 2,27/10/2019 00:00:00
CT League,Season 2,27/10/2019 00:30:00
CT League,Season 2,27/10/2019 01:00:00
CT League,Season 2,27/10/2019 01:30:00
CTM Community,Oct-19,28/10/2019 07:35:00
CT Gauntlet,Season 2,28/10/2019 23:15:00
CT Gauntlet,Season 2,28/10/2019 23:38:00
CT Gauntlet,Season 2,29/10/2019 00:10:00
CTM Challengers,Oct-19,29/10/2019 01:00:00
CTM Community,Oct-19,29/10/2019 02:00:00
CT Gauntlet,Season 2,29/10/2019 23:35:00
CT Gauntlet,Season 2,29/10/2019 23:55:00
CT Gauntlet,Season 2,30/10/2019 00:45:00
CT Gauntlet,Season 2,30/10/2019 00:55:00
CT League,Season 2,30/10/2019 01:00:00
CT Gauntlet,Season 2,30/10/2019 01:05:00
CT Gauntlet,Season 2,30/10/2019 01:15:00
CT League,Season 2,30/10/2019 01:30:00
CT Gauntlet,Season 2,30/10/2019 01:30:00
CT Gauntlet,Season 2,30/10/2019 01:40:00
CT Gauntlet,Season 2,30/10/2019 01:55:00
CTM Community,Oct-19,30/10/2019 02:00:00
CT League,Season 2,30/10/2019 22:00:00
CT League,Season 2,30/10/2019 22:30:00
CT League,Season 2,30/10/2019 23:00:00
CT League,Season 2,30/10/2019 23:15:00
CT League,Season 2,30/10/2019 23:30:00
CT League,Season 2,30/10/2019 23:45:00
CT Gauntlet,Season 2,30/10/2019 23:50:00
CT League,Season 2,31/10/2019 00:00:00
CT Gauntlet,Season 2,31/10/2019 00:00:00
CT Gauntlet,Season 2,31/10/2019 00:20:00
CT League,Season 2,31/10/2019 00:30:00
CT Gauntlet,Season 2,31/10/2019 00:40:00
CT Gauntlet,Season 2,31/10/2019 01:00:00
CT Gauntlet,Season 2,31/10/2019 01:20:00
CT Entertainment,17,31/10/2019 18:10:00
CT Entertainment,17,31/10/2019 19:20:00
CT Entertainment,17,31/10/2019 19:40:00
CT Entertainment,17,31/10/2019 20:30:00
CT Entertainment,17,31/10/2019 20:50:00
CTM Challengers,Oct-19,31/10/2019 21:00:00
CT Entertainment,17,31/10/2019 21:15:00
CT Entertainment,17,31/10/2019 21:30:00
CT Entertainment,17,31/10/2019 21:50:00
CTM Community,Oct-19,31/10/2019 23:00:00
CTM Challengers,Oct-19,1/11/2019 11:55
CTM Challengers,Oct-19,1/11/2019 20:00
CT League,Season 2,2/11/2019 2:00
CT League,Season 2,2/11/2019 2:30
CT League,Season 2,2/11/2019 3:00
CT League,Season 2,2/11/2019 3:30
International Friendlies,,2/11/2019 14:24
International Friendlies,,2/11/2019 14:45
International Friendlies,,2/11/2019 15:07
International Friendlies,,2/11/2019 15:28
CTM Challengers,Oct-19,2/11/2019 18:00
CTM Challengers,Oct-19,2/11/2019 18:15
CTM Challengers,Oct-19,2/11/2019 18:30
CTM Challengers,Oct-19,2/11/2019 18:45
CTM Challengers,Oct-19,2/11/2019 19:00
CTM Challengers,Oct-19,2/11/2019 19:15
CTM Community,Oct-19,2/11/2019 19:30
CTM Community,Oct-19,2/11/2019 19:45
CTM Community,Oct-19,2/11/2019 20:00
CTM Masters,Nov-19,2/11/2019 20:15
CTM Masters,Nov-19,2/11/2019 20:30
CTM Masters,Nov-19,2/11/2019 20:45
CTM Masters,Nov-19,2/11/2019 21:00
CT League,Season 2,2/11/2019 21:00
CT League,Season 2,2/11/2019 21:10
CTM Masters,Nov-19,2/11/2019 21:15
CTM Masters,Nov-19,2/11/2019 21:30
CTM Masters,Nov-19,2/11/2019 21:45
CTM Masters,Nov-19,2/11/2019 22:00
CTM Masters,Nov-19,2/11/2019 22:15
CTM Masters,Nov-19,2/11/2019 22:30
CTM Masters,Nov-19,2/11/2019 22:45
CTM Masters,Nov-19,2/11/2019 23:00
CTM Masters,Nov-19,2/11/2019 23:15
CTM Masters,Nov-19,2/11/2019 23:30
CTM Masters,Nov-19,2/11/2019 23:45
CT League,Season 2,3/11/2019 16:00
CT League,Season 2,3/11/2019 16:30
CT League,Season 2,3/11/2019 21:00
CT League,Season 2,3/11/2019 21:12
CT League,Season 2,3/11/2019 21:24
CT League,Season 2,3/11/2019 21:36
CT League,Season 2,3/11/2019 21:48
CT League,Season 2,3/11/2019 22:00
CT League,Season 2,3/11/2019 22:12
CT League,Season 2,3/11/2019 22:24
CT League,Season 2,3/11/2019 22:36
CT League,Season 2,3/11/2019 22:48
CT League,Season 2,3/11/2019 23:00
CT League,Season 2,3/11/2019 23:10
CT League,Season 2,3/11/2019 23:40
CT League,Season 2,3/11/2019 23:56
CT League,Season 2,4/11/2019 0:15
CTM Challengers,Nov-19,4/11/2019 1:00
CTM Community,Nov-19,5/11/2019 1:45
CTM Challengers,Nov-19,5/11/2019 6:00
CTM Community,Nov-19,5/11/2019 17:30
CTM Community,Nov-19,5/11/2019 20:00
CTM Challengers,Nov-19,5/11/2019 21:30
CTM Community,Nov-19,6/11/2019 0:00
CT League,Season 2,6/11/2019 1:00
CT League,Season 2,6/11/2019 1:40
CT League,Season 2,6/11/2019 2:00
CTM Challengers,Nov-19,6/11/2019 2:00
CT League,Season 2,6/11/2019 23:00
CTM Community,Nov-19,6/11/2019 23:00
CT League,Season 2,6/11/2019 23:30
CTM Community,Nov-19,6/11/2019 23:30
CT League,Season 2,7/11/2019 0:05
CT League,Season 2,7/11/2019 0:25
CT League,Season 2,7/11/2019 1:00
CTM Community,Nov-19,7/11/2019 1:00
CT League,Season 2,7/11/2019 1:25
CTM Community,Nov-19,7/11/2019 2:00
CTM Community,Nov-19,7/11/2019 19:00
CT Entertainment,18,7/11/2019 20:20
CT Entertainment,18,7/11/2019 20:20
CT Entertainment,18,7/11/2019 20:50
CT Entertainment,18,7/11/2019 20:50
CT Entertainment,18,7/11/2019 21:05
CT Entertainment,18,7/11/2019 21:15
CT Entertainment,18,7/11/2019 22:00
CT League,Season 2,7/11/2019 23:15
CT League,Season 2,7/11/2019 23:45
CTM Challengers,Nov-19,8/11/2019 2:00
CTM Community,Nov-19,8/11/2019 3:00
CTM Community,Nov-19,8/11/2019 3:30
International Friendlies,,8/11/2019 15:50
International Friendlies,,8/11/2019 16:12
CTM Community,Nov-19,9/11/2019 9:00
CTM Community,Nov-19,9/11/2019 16:00
UK Meeting,Nov-19,9/11/2019 18:00
UK Meeting,Nov-19,9/11/2019 18:00
UK Meeting,Nov-19,9/11/2019 18:00
UK Meeting,Nov-19,9/11/2019 19:00
UK Meeting,Nov-19,9/11/2019 19:00
CTM Challengers,Nov-19,9/11/2019 19:15
UK Meeting,Nov-19,9/11/2019 20:00
CTM Community,Nov-19,9/11/2019 20:00
CT League,Season 2,9/11/2019 20:20
CT League,Season 2,9/11/2019 20:50
CT League,Season 2,9/11/2019 21:30
CT League,Season 2,9/11/2019 22:10
CTM Challengers,Nov-19,9/11/2019 23:00
CTM Community,Nov-19,9/11/2019 23:30
CTM Community,Nov-19,10/11/2019 1:30
CT League,Season 2,10/11/2019 15:15
CT League,Season 2,10/11/2019 15:45
CTM Community,Nov-19,10/11/2019 23:30
CT League,Season 2,11/11/2019 1:00
CT League,Season 2,11/11/2019 1:20
CT League,Season 2,11/11/2019 1:40
CT League,Season 2,11/11/2019 2:00
CT League,Season 2,11/11/2019 2:20
CT League,Season 2,11/11/2019 2:40
CT League,Season 2,11/11/2019 3:00
CT League,Season 2,11/11/2019 3:20
CT League,Season 2,11/11/2019 3:40
CTM Challengers,Nov-19,11/11/2019 18:00
CTM Community,Nov-19,11/11/2019 22:30
CTM Challengers,Nov-19,11/11/2019 23:15
CT Gauntlet,S1 Gladiator,12/11/2019 0:00
CTM Community,Nov-19,13/11/2019 02:00:00
CTM Community,Nov-19,13/11/2019 18:00:00
CTM Community,Nov-19,13/11/2019 23:00:00
CT Brawl,,14/11/2019 00:00:00
CTM Community,Nov-19,14/11/2019 20:30:00
CTM Challengers,Nov-19,14/11/2019 22:30:00
CT Gauntlet,S1 Contender,15/11/2019 00:00:00
CT Gauntlet,S1 Gladiator,15/11/2019 00:00:00
CT Brawl,,15/11/2019 00:00:00
CT League,Season 2,15/11/2019 23:00:00
CT League,Season 2,15/11/2019 23:30:00
CT Gauntlet,S1 Gladiator,16/11/2019 00:00:00
CT League,Season 2,16/11/2019 00:00:00
CT Gauntlet,S1 Gladiator,16/11/2019 00:00:00
CT Gauntlet,S1 Gladiator,16/11/2019 01:00:00
CT League,Season 2,16/11/2019 16:15:00
CT League,Season 2,16/11/2019 16:35:00
CTM Community,Nov-19,16/11/2019 19:00:00
CTM Community,Nov-19,16/11/2019 19:30:00
CTM Community,Nov-19,16/11/2019 19:30:00
CTM Mod Cup,,16/11/2019 21:40:00
CTM Challengers,Nov-19,16/11/2019 22:00:00
CTM Community,Nov-19,16/11/2019 22:00:00
CTM Mod Cup,,16/11/2019 22:00:00
CTM Mod Cup,,16/11/2019 22:20:00
CTM Mod Cup,,16/11/2019 22:40:00
CT League,Season 2,16/11/2019 23:00:00
CTM Challengers,Nov-19,16/11/2019 23:00:00
CTM Mod Cup,,16/11/2019 23:00:00
CTM Mod Cup,,16/11/2019 23:20:00
CTM Mod Cup,,16/11/2019 23:40:00
CT Gauntlet,S1 Gladiator,17/11/2019 00:00:00
Tetris Deathmatch,Nov-19,17/11/2019 00:00:00
Tetris Deathmatch,Nov-19,17/11/2019 00:00:00
CT Gauntlet,S1 Contender,17/11/2019 00:00:00
CTM Mod Cup,,17/11/2019 00:00:00
CTM Mod Cup,,17/11/2019 00:20:00
CTM Challengers,Nov-19,17/11/2019 01:00:00
CTM Community,Nov-19,17/11/2019 01:30:00
CT League,Season 2,17/11/2019 03:10:00
CT League,Season 2,17/11/2019 03:25:00
CT League,Season 2,17/11/2019 17:47:00
CTM Community,Nov-19,17/11/2019 20:00:00
CTM Community,Nov-19,17/11/2019 23:15:00
CT Gauntlet,S1 Gladiator,18/11/2019 00:00:00
CTM Challengers,Nov-19,18/11/2019 02:30:00
CTM Challengers,Nov-19,18/11/2019 03:00:00
CTM Challengers,Nov-19,18/11/2019 03:30:00
CTM Community,Nov-19,18/11/2019 23:00:00
CT Gauntlet,S1 Contender,19/11/2019 00:00:00
CT Gauntlet,S1 Contender,19/11/2019 00:00:00
CT Gauntlet,S1 Gladiator,19/11/2019 00:00:00
CT League,Season 2,19/11/2019 02:00:00
CT League,Season 2,19/11/2019 02:45:00
CT League,Season 2,19/11/2019 03:30:00
CT League,Season 2,19/11/2019 03:55:00
CT Gauntlet,S1 Gladiator,20/11/2019 00:00:00
CTM Community,Nov-19,20/11/2019 18:00:00
CTM Community,Nov-19,20/11/2019 20:00:00
CTM Community,Nov-19,21/11/2019 01:00:00
CT Entertainment,19,21/11/2019 18:15:00
CT Entertainment,19,21/11/2019 18:55:00
CT Entertainment,19,21/11/2019 19:15:00
CTM Challengers,Nov-19,21/11/2019 20:00:00
CTM Community,Nov-19,21/11/2019 20:00:00
CT Entertainment,19,21/11/2019 20:15:00
CT Entertainment,19,21/11/2019 21:00:00
CTM Challengers,Nov-19,21/11/2019 23:00:00
CTM Community,Nov-19,22/11/2019 00:05:00
CTM Community,Nov-19,22/11/2019 05:45:00
CT League,Season 2,22/11/2019 21:00:00
CT League,Season 2,22/11/2019 21:45:00
CT League,Season 2,22/11/2019 22:15:00
CT League,Season 2,22/11/2019 22:45:00
CT League,Season 2,22/11/2019 23:00:00
CT League,Season 2,22/11/2019 23:15:00
CT League,Season 2,22/11/2019 23:30:00
CT League,Season 2,22/11/2019 23:45:00
CTM Challengers,Nov-19,22/11/2019 23:59:00
CT Gauntlet,S1 Gladiator,23/11/2019 00:00:00
CTM Challengers,Nov-19,23/11/2019 01:30:00
CT League,Season 2,23/11/2019 02:20:00
CT League,Season 2,23/11/2019 02:50:00
CT League,Season 2,23/11/2019 07:15:00
CT League,Season 2,23/11/2019 07:45:00
CT League,Season 2,23/11/2019 16:30:00
CT League,Season 2,23/11/2019 16:50:00
CTM Community,Nov-19,23/11/2019 17:30:00
CT League,Season 2,23/11/2019 19:30:00
CT League,Season 2,23/11/2019 20:00:00
CT League,Season 2,23/11/2019 20:10:00
CT League,Season 2,23/11/2019 20:40:00
CT League,Season 2,23/11/2019 21:10:00
CT League,Season 2,23/11/2019 21:40:00
CTM Challengers,Nov-19,23/11/2019 22:00:00
CT League,Season 2,24/11/2019 01:00:00
CT League,Season 2,24/11/2019 01:40:00
CT League,Season 2,24/11/2019 02:30:00
CT League,Season 2,24/11/2019 03:00:00
CT League,Season 2,24/11/2019 12:40:00
CT League,Season 2,24/11/2019 13:20:00
CTM Challengers,Nov-19,24/11/2019 15:00:00
CT League,Season 2,24/11/2019 20:00:00
CT League,Season 2,24/11/2019 20:30:00
CT League,Season 2,24/11/2019 22:30:00
CT League,Season 2,24/11/2019 22:50:00
CT League,Season 2,24/11/2019 23:30:00
CT League,Season 2,24/11/2019 23:45:00
CT Gauntlet,S1 Contender,25/11/2019 01:00:00
CT Gauntlet,S1 Contender,25/11/2019 01:00:00
CT Gauntlet,S1 Contender,25/11/2019 01:00:00
CT League,Season 2,25/11/2019 01:30:00
CT League,Season 2,25/11/2019 01:50:00
CT Gauntlet,S1 Contender,25/11/2019 02:00:00
CT Gauntlet,S1 Contender,25/11/2019 02:00:00
CT League,Season 2,25/11/2019 02:10:00
CT League,Season 2,25/11/2019 02:55:00
CT Gauntlet,S1 Contender,25/11/2019 03:00:00
CTM Community,Nov-19,25/11/2019 05:00:00
International Friendlies,,25/11/2019 16:33:36
International Friendlies,,25/11/2019 16:55:12
International Friendlies,,25/11/2019 17:16:48
International Friendlies,,25/11/2019 17:38:24
International Friendlies,,25/11/2019 18:00:00
International Friendlies,,25/11/2019 18:21:36
International Friendlies,,25/11/2019 18:43:12
CT League,Season 2,25/11/2019 22:00:00
CT Brawl,,26/11/2019 00:30:00
CT Brawl,,26/11/2019 00:45:00
CT Brawl,,26/11/2019 01:15:00
CT League,Season 2,26/11/2019 02:00:00
CT League,Season 2,26/11/2019 02:20:00
CT League,Season 2,26/11/2019 02:40:00
CT League,Season 2,26/11/2019 03:00:00
CT Brawl,,27/11/2019 18:00:00
CT Brawl,,27/11/2019 18:20:00
CT Brawl,,27/11/2019 18:45:00
CTM Community,Nov-19,27/11/2019 19:00:00
International Friendlies,,27/11/2019 19:04:48
International Friendlies,,27/11/2019 19:26:24
International Friendlies,,27/11/2019 19:48:00
International Friendlies,,27/11/2019 20:09:36
International Friendlies,,27/11/2019 20:31:12
International Friendlies,,27/11/2019 20:52:48
International Friendlies,,27/11/2019 21:14:24
CT Brawl,,28/11/2019 00:00:00
CT Brawl,,28/11/2019 00:20:00
CT Brawl,,28/11/2019 23:30:00
CT Brawl,,28/11/2019 23:50:00
CT Brawl,,29/11/2019 01:00:00
CT Brawl,,29/11/2019 01:30:00
CT Entertainment,20,29/11/2019 19:00:00
CT Entertainment,20,29/11/2019 20:00:00
CT Entertainment,20,29/11/2019 20:30:00
CTM Community,Nov-19,30/11/2019 18:00:00
CTM Community,Nov-19,30/11/2019 18:00:00
CTM Community,Nov-19,30/11/2019 18:30:00
CTM Community,Nov-19,30/11/2019 18:30:00
CTM Community,Nov-19,30/11/2019 19:00:00
CTM Community,Nov-19,30/11/2019 19:15:00
CTM Community,Nov-19,30/11/2019 19:45:00
CTM Challengers,Nov-19,30/11/2019 20:00:00
CTM Challengers,Nov-19,30/11/2019 20:00:00
CTM Challengers,Nov-19,30/11/2019 20:30:00
CTM Challengers,Nov-19,30/11/2019 21:00:00
CTM Challengers,Nov-19,30/11/2019 21:30:00
CTM Challengers,Nov-19,30/11/2019 22:00:00
CTM Challengers,Nov-19,30/11/2019 22:30:00
CT League,Season 2,1/12/2019 17:40
CT League,Season 2,2/12/2019 19:40
CT League,Season 2,2/12/2019 20:00
CT League,Season 2,2/12/2019 20:20
CT League,Season 2,2/12/2019 20:40
CT League,Season 2,2/12/2019 21:00
CT League,Season 2,2/12/2019 22:00
CT League,Season 2,2/12/2019 22:25
CT League,Season 2,3/12/2019 1:00
CT League,Season 2,3/12/2019 1:20
CT League,Season 2,3/12/2019 3:30
CT League,Season 2,3/12/2019 4:00
CT League,Season 2,3/12/2019 4:30
CT League,Season 2,3/12/2019 5:00
CT League,Season 2,3/12/2019 17:30
CT League,Season 2,3/12/2019 18:10
CT League,Season 2,3/12/2019 18:50
CT League,Season 2,3/12/2019 19:20
CT League,Season 2,3/12/2019 20:00
CT League,Season 2,3/12/2019 20:30
CTM Community,Dec-19,3/12/2019 23:00
CT Gauntlet,Season 2,4/12/2019 0:00
CT League,Season 2,4/12/2019 0:00
CT Gauntlet,Season 2,4/12/2019 0:30
CT League,Season 2,4/12/2019 0:30
CT Gauntlet,Season 2,4/12/2019 1:00
CT Gauntlet,Season 2,4/12/2019 1:30
CT Gauntlet,Season 2,4/12/2019 2:00
CTM Community,Dec-19,4/12/2019 2:00
CT Gauntlet,Season 2,4/12/2019 2:30
CTM Community,Dec-19,4/12/2019 14:00
CT League,Season 2,4/12/2019 19:00
CT League,Season 2,4/12/2019 19:30
CT League,Season 2,4/12/2019 19:50
CT League,Season 2,4/12/2019 20:00
CT League,Season 2,4/12/2019 20:15
CT League,Season 2,5/12/2019 0:00
CT League,Season 2,5/12/2019 0:30
CT League,Season 2,5/12/2019 19:30
CTM Community,Dec-19,5/12/2019 20:00
CT League,Season 2,5/12/2019 20:30
CT League,Season 2,5/12/2019 21:00
CTM Community,Dec-19,6/12/2019 3:00
CT League,Season 2,6/12/2019 4:10
CT League,Season 2,6/12/2019 4:50
International Friendlies,,6/12/2019 21:36
International Friendlies,,6/12/2019 21:57
International Friendlies,,6/12/2019 22:19
CT Brawl,,6/12/2019 23:00
CT League,Season 2,7/12/2019 0:10
CT League,Season 2,7/12/2019 0:50
CT League,Season 2,7/12/2019 1:10
CTM Community,Dec-19,7/12/2019 12:00
CTM Community,Dec-19,7/12/2019 17:00
CTM Challengers,Dec-19,7/12/2019 17:00
CTM Challengers,Dec-19,7/12/2019 17:45
CTM Community,Dec-19,7/12/2019 18:00
CTM Community,Dec-19,7/12/2019 19:30
CTM Challengers,Dec-19,7/12/2019 19:45
CTM Community,Dec-19,7/12/2019 20:00
CT League,Season 2,7/12/2019 20:10
CT League,Season 2,7/12/2019 20:15
CT League,Season 2,7/12/2019 20:30
CT League,Season 2,7/12/2019 20:50
CTM Masters,Dec-19,7/12/2019 21:00
CTM Masters,Dec-19,7/12/2019 21:00
CTM Masters,Dec-19,7/12/2019 21:30
CTM Masters,Dec-19,7/12/2019 22:00
CTM Masters,Dec-19,7/12/2019 22:00
CTM Masters,Dec-19,7/12/2019 22:30
CTM Masters,Dec-19,7/12/2019 23:00
CTM Masters,Dec-19,7/12/2019 23:00
CTM Masters,Dec-19,7/12/2019 23:30
CTM Masters,Dec-19,8/12/2019 0:00
CTM Masters,Dec-19,8/12/2019 0:00
CTM Masters,Dec-19,8/12/2019 0:30
CTM Masters,Dec-19,8/12/2019 1:00
CTM Masters,Dec-19,8/12/2019 1:00
CTM Masters,Dec-19,8/12/2019 1:30
CTM Community,Dec-19,8/12/2019 10:00
CTM Challengers,Dec-19,8/12/2019 10:30
CT League,Season 2,8/12/2019 18:30
CTM Community,Dec-19,8/12/2019 19:00
CT League,Season 2,8/12/2019 19:20
CT League,Season 2,8/12/2019 19:35
CT Gauntlet,S1 Gladiator,8/12/2019 20:00
CT League,Season 2,8/12/2019 20:25
CT Gauntlet,S1 Gladiator,8/12/2019 20:30
CT Gauntlet,S1 Gladiator,8/12/2019 21:00
CT Gauntlet,S1 Gladiator,8/12/2019 21:30
CT League,Season 2,8/12/2019 21:45
CT League,Season 2,8/12/2019 21:50
CT Gauntlet,S1 Gladiator,8/12/2019 22:00
CTM Challengers,Dec-19,8/12/2019 22:00
CTM Challengers,Dec-19,8/12/2019 22:00
CT Gauntlet,S1 Gladiator,8/12/2019 22:30
CTM Community,Dec-19,8/12/2019 22:42
CT Gauntlet,S1 Gladiator,8/12/2019 23:00
CTM Challengers,Dec-19,9/12/2019 0:00
CTM Community,Dec-19,9/12/2019 1:00
CTM Community,Dec-19,9/12/2019 2:00
CTM Community,Dec-19,9/12/2019 5:00
CTM Community,Dec-19,9/12/2019 15:30
CTM Community,Dec-19,9/12/2019 20:30
CTM Challengers,Dec-19,10/12/2019 3:00
CT League,Season 2,10/12/2019 8:00
CT League,Season 2,10/12/2019 18:10
CTM Community,Dec-19,11/12/2019 0:00
CT League,Season 2,11/12/2019 1:20
CTM Community,Dec-19,11/12/2019 2:30
CTM Community,Dec-19,11/12/2019 3:30
CT League,Season 3,11/12/2019 23:50
CT League,Season 3,12/12/2019 0:20
CTM Community,Dec-19,12/12/2019 2:00
CTM Community,Dec-19,12/12/2019 15:30
International Friendlies,,12/12/2019 22:40
CT League,Season 3,12/12/2019 23:00
International Friendlies,,12/12/2019 23:02
International Friendlies,,12/12/2019 23:24
CT League,Season 3,12/12/2019 23:30
CT Gauntlet,Season 2,13/12/2019 00:00:00
CT Gauntlet,Season 2,13/12/2019 00:30:00
CT Gauntlet,Season 2,13/12/2019 01:00:00
CT Gauntlet,Season 2,13/12/2019 01:30:00
CT Gauntlet,Season 2,13/12/2019 02:00:00
CTM Community,Dec-19,13/12/2019 02:00:00
CT Gauntlet,Season 2,13/12/2019 02:30:00
CT League,Season 3,13/12/2019 02:42:00
CT Gauntlet,Season 2,13/12/2019 03:00:00
CT League,Season 3,13/12/2019 03:11:00
CT Gauntlet,Season 2,13/12/2019 03:30:00
CT Gauntlet,Season 2,13/12/2019 04:00:00
CT League,Season 3,13/12/2019 04:15:00
CT League,Season 3,13/12/2019 04:30:00
CT League,Season 3,13/12/2019 18:30:00
CT League,Season 3,13/12/2019 19:00:00
CT League,Season 3,13/12/2019 20:00:00
CTM Challengers,Dec-19,13/12/2019 20:00:00
CT League,Season 3,13/12/2019 20:30:00
CTM Community,Dec-19,13/12/2019 22:20:00
International Friendlies,,13/12/2019 23:45:36
CT League,Season 3,14/12/2019 00:00:00
CT League,Season 3,14/12/2019 00:14:00
CT League,Season 3,14/12/2019 00:37:00
CT League,Season 3,14/12/2019 02:00:00
CT League,Season 3,14/12/2019 02:30:00
CT League,Season 3,14/12/2019 03:00:00
CTM Community,Dec-19,14/12/2019 03:00:00
CTM Challengers,Dec-19,14/12/2019 03:00:00
CT League,Season 3,14/12/2019 03:30:00
CT League,Season 3,14/12/2019 15:30:00
CT League,Season 3,14/12/2019 15:40:00
CTM Community,Dec-19,14/12/2019 19:30:00
CTM Challengers,Dec-19,14/12/2019 20:00:00
CTM Community,Dec-19,14/12/2019 20:00:00
CTM Community,Dec-19,14/12/2019 21:00:00
CT League,Season 3,14/12/2019 22:00:00
CT League,Season 3,14/12/2019 22:30:00
CTM Community,Dec-19,15/12/2019 00:00:00
CT Gauntlet,Season 2,15/12/2019 00:00:00
CT Gauntlet,Season 2,15/12/2019 00:30:00
CT Gauntlet,Season 2,15/12/2019 01:00:00
CT Gauntlet,Season 2,15/12/2019 01:30:00
CT Gauntlet,Season 2,15/12/2019 02:00:00
CT Gauntlet,Season 2,15/12/2019 02:30:00
CTM Challengers,Dec-19,15/12/2019 02:55:00
CT Gauntlet,Season 2,15/12/2019 03:00:00
CT League,Season 3,15/12/2019 13:10:00
CT League,Season 3,15/12/2019 16:15:00
CT League,Season 3,15/12/2019 16:50:00
CT League,Season 3,15/12/2019 17:10:00
CT League,Season 3,15/12/2019 17:52:00
CT League,Season 3,15/12/2019 18:15:00
CT League,Season 3,15/12/2019 18:40:00
CT League,Season 3,15/12/2019 18:53:00
CTM Community,Dec-19,15/12/2019 19:00:00
CT League,Season 3,15/12/2019 20:00:00
CT League,Season 3,15/12/2019 20:10:00
CT League,Season 3,15/12/2019 20:30:00
CT League,Season 3,15/12/2019 20:55:00
CT League,Season 3,15/12/2019 21:20:00
CTM Challengers,Dec-19,15/12/2019 22:30:00
CT League,Season 3,15/12/2019 22:55:00
CT League,Season 3,15/12/2019 23:20:00
CTM Community,Dec-19,16/12/2019 00:00:00
CT League,Season 3,16/12/2019 04:30:00
CT League,Season 3,16/12/2019 05:00:00
CT League,Season 3,16/12/2019 18:00:00
CT League,Season 3,16/12/2019 19:15:00
CT League,Season 3,16/12/2019 19:35:00
CT League,Season 3,16/12/2019 22:00:00
CTM Challengers,Dec-19,16/12/2019 22:00:00
CT League,Season 3,16/12/2019 22:15:00
CT League,Season 3,16/12/2019 22:30:00
CT League,Season 3,16/12/2019 22:53:00
CT League,Season 3,17/12/2019 00:15:00
CT League,Season 3,17/12/2019 00:45:00
CT League,Season 3,17/12/2019 01:15:00
CT League,Season 3,17/12/2019 01:45:00
CTM Community,Dec-19,17/12/2019 03:00:00
CT League,Season 3,17/12/2019 18:00:00
CT League,Season 3,17/12/2019 18:20:00
CTM Challengers,Dec-19,17/12/2019 19:50:00
CTM Challengers,Dec-19,17/12/2019 20:50:00
CTM Community,Dec-19,18/12/2019 02:00:00
CT League,Season 3,18/12/2019 03:45:00
CT League,Season 3,18/12/2019 04:10:00
CTM Community,Dec-19,18/12/2019 04:30:00
CT League,Season 3,18/12/2019 04:30:00
CT League,Season 3,18/12/2019 05:00:00
CT League,Season 3,18/12/2019 05:30:00
CT League,Season 3,18/12/2019 06:00:00
International Friendlies,,18/12/2019 16:48:00
CTM Community,Dec-19,18/12/2019 20:00:00
CT League,Season 3,18/12/2019 21:00:00
CT League,Season 3,18/12/2019 21:20:00
CT League,Season 3,18/12/2019 21:40:00
CT League,Season 3,18/12/2019 22:10:00
CT Brawl,,18/12/2019 22:30:00
CT Brawl,,18/12/2019 23:00:00
CT League,Season 3,18/12/2019 23:50:00
CT League,Season 3,19/12/2019 00:20:00
CTM Community,Dec-19,19/12/2019 02:00:00
CTM Challengers,Dec-19,19/12/2019 03:10:00
CT League,Season 3,19/12/2019 13:00:00
International Friendlies,,19/12/2019 17:09:36
International Friendlies,,19/12/2019 17:31:12
International Friendlies,,19/12/2019 17:52:48
International Friendlies,,19/12/2019 18:14:24
International Friendlies,,19/12/2019 18:36:00
International Friendlies,,19/12/2019 18:57:36
